position,rank,name,lastName,uri,imageUri,worth,salary,managementAssets,government,title,pay,headquarters,state,age,source,industry,gender,country,timestamp,squareImage,worthChange,realTimeWorth,realTimeRank,realTimePosition
1509,1415,Zhou Jian,Zhou,zhou-jian-1,no-pic,1500.0,,,,,,,,47,robotics,Technology,M,China,1708230002206,https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,0.0,1326.097,2148,2148
1510,1415,Zhu Gongshan,Zhu,zhu-gongshan,zhu-gongshan,1500.0,,,,,,,,66,solar panel materials,Manufacturing,M,China,1708230002206,https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,0.0,2274.775,1375,1375
1511,1415,Zhu Xingliang,Zhu,zhu-xingliang,zhu-xingliang,1500.0,,,,,,,,64,construction,Construction & Engineering,M,China,1604523239907,//specials-images.forbesimg.com/imageserve/f893b3ba5dfb8226119a6f70602a1477/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=121&cropY2=865,,,,
1512,1415,Zhuo Jun,Zhuo,zhuo-jun-1,no-pic-female,1500.0,,,,,,,,58,printed circuit boards,Manufacturing,F,Hong Kong,1614191771372,,,,,
1513,1513,William Ackman,Ackman,william-ackman,william-ackman,1400.0,,,False,"Founder, CEO, Pershing Square Capital Management, L.P.",0.0,NY,New York,57,hedge funds,Finance & Investments,M,United States,1708230002206,//specials-images.forbesimg.com/imageserve/5e88e40d9d77ca0007ba9dcd/416x416.jpg?background=000000&cropX1=1451&cropX2=3824&cropY1=404&cropY2=2775,0.0,4184.866,720,720
1514,1513,Farkhad Akhmedov,Akhmedov,farkhad-akhmedov,farkhad-akhmedov,1400.0,,,,,,,,68,investments,Energy,M,Russia,1708230002206,//specials-images.forbesimg.com/imageserve/5c71cb9931358e35dd26fa12/416x416.jpg?background=000000&cropX1=140&cropX2=1588&cropY1=6&cropY2=1455,0.0,1080.0,2446,2446
1515,1513,Mohamed Al Fayed,Al Fayed,mohamed-al-fayed,mohamed-al-fayed,1400.0,,,,,,,,95,"retail, investments",Fashion & Retail,M,Egypt,1617670201255,//specials-images.forbesimg.com/imageserve/5e7592f1c7b02d000666c3f5/416x416.jpg?background=000000&cropX1=868&cropX2=2380&cropY1=37&cropY2=1548,,,,
1516,1513,Bill Alfond,Alfond,bill-alfond,no-pic,1400.0,,,,,,MA,Massachusetts,75,shoes,Fashion & Retail,M,United States,1708230002206,,0.0,3062.958,1036,1036
1517,1513,Susan Alfond,Alfond,susan-alfond,susan-alfond,1400.0,,,,,,ME,Maine,78,shoes,Fashion & Retail,F,United States,1708230002206,//specials-images.forbesimg.com/imageserve/5744d15531358e68498f9c24/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=6&cropY2=750,0.0,3062.958,1036,1037
1518,1513,Ted Alfond,Alfond,ted-alfond,no-pic,1400.0,,,,,,MA,Massachusetts,79,shoes,Fashion & Retail,M,United States,1708230002206,,0.0,3062.958,1036,1038
1519,1513,"Herbert Allen, Jr.",Allen,herbert-allen-jr,herbert-allen-jr,1400.0,,,,,,NY,New York,83,investment banking,Finance & Investments,M,United States,1708230002206,//specials-images.forbesimg.com/imageserve/56d0d6d0e4b0c144a7f65d76/416x416.jpg?background=000000&cropX1=34&cropX2=675&cropY1=15&cropY2=656,0.0,1614.749,1829,1829
1520,1513,Ramon Ang,Ang,ramon-ang,ramon-ang,1400.0,,,,,,,,70,Diversified,Food & Beverage,M,Philippines,1708230002206,https://specials-images.forbesimg.com/imageserve/612e470680b65a5b65373cd6/416x416.jpg?background=000000&cropX1=0&cropX2=1615&cropY1=0&cropY2=1615,0.0,3371.977,919,919
1521,1513,Vasily Anisimov,Anisimov,vasily-anisimov,vasily-anisimov,1400.0,,,,,,,,72,real estate,Metals & Mining,M,Russia,1708230002206,//specials-images.forbesimg.com/imageserve/5e778fc9c7b02d000666d8ea/416x416.jpg?background=000000&cropX1=15&cropX2=2408&cropY1=80&cropY2=2475,0.0,1579.956,1861,1861
1522,1513,Felix Baker,Baker,felix-baker,no-pic,1400.0,,,,,,NY,New York,54,biotech investing,Finance & Investments,M,United States,1708230002206,//specials-images.forbesimg.com/imageserve/5e88d1c0b0a4e4000746beff/416x416.jpg?background=000000&cropX1=521&cropX2=1265&cropY1=265&cropY2=1010,0.0,2756.0,1154,1154
1523,1513,Julian Baker,Baker,julian-baker,no-pic,1400.0,,,,,,NY,New York,57,investing,Finance & Investments,M,United States,1708230002206,,0.0,2755.0,1155,1155
1524,1513,John Bicket,Bicket,john-bicket,no-pic,1400.0,,,,,,CA,California,43,sensor systems,Technology,M,United States,1708230002206,//specials-images.forbesimg.com/imageserve/5e88d27fb0a4e4000746bf08/416x416.jpg?background=000000&cropX1=18&cropX2=775&cropY1=43&cropY2=800,0.0,3940.806,765,765
1525,1513,Maurizio Billi,Billi,maurizio-billi,no-pic,1400.0,,,,,,,,66,generic drugs,Healthcare,M,Brazil,1708230002206,//specials-images.forbesimg.com/imageserve/5a7b8e8ea7ea43169012f07e/416x416.jpg?background=000000&cropX1=307&cropX2=843&cropY1=812&cropY2=1349,0.0,3594.015,843,843
1526,1513,Sanjit Biswas,Biswas,sanjit-biswas,no-pic,1400.0,,,,,,CA,California,42,sensor systems,Technology,M,United States,1708230002206,https://specials-images.forbesimg.com/imageserve/6515c068178c323213972eb9/416x416.jpg?background=000000&cropX1=686&cropX2=1469&cropY1=77&cropY2=860,0.0,4075.893,737,737
1527,1513,David Booth,Booth,david-booth,david-booth,1400.0,,,False,"Chairman and CEO, Dimensional Fund Advisors",,TX,Texas,78,mutual funds,Finance & Investments,M,United States,1708230002206,//specials-images.forbesimg.com/imageserve/5559e7a5e4b0bacdbd752599/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=98&cropY2=841,0.0,2036.334,1512,1512
1528,1513,Peter Buck,Buck,peter-buck,peter-buck,1400.0,,,False,"Co-Founder, Doctor's Associates (Subway)",,CT,Connecticut,93,Subway sandwich shops,Food & Beverage,M,United States,1639618526404,//specials-images.forbesimg.com/imageserve/d49004dde899836482456b533a9e22d9/416x416.jpg?background=000000&cropX1=159&cropX2=612&cropY1=47&cropY2=500,,,,
1529,1513,Nikolai Buinov,Buinov,nikolai-buinov,no-pic,1400.0,,,,,,,,56,"oil, gas",Energy,M,Russia,1708230002206,//specials-images.forbesimg.com/imageserve/58a268b24bbe6f0e5586ba78/416x416.jpg?background=000000&cropX1=81&cropX2=637&cropY1=193&cropY2=749,0.0,3120.265,1015,1015
1530,1513,Nicola Bulgari,Bulgari,nicola-bulgari,nicola-bulgari,1400.0,,,,,,,,83,luxury goods,Fashion & Retail,M,Italy,1708230002206,//specials-images.forbesimg.com/imageserve/5e76d8c9c7b02d000666d334/416x416.jpg?background=000000&cropX1=187&cropX2=2120&cropY1=332&cropY2=2265,0.0,1991.042,1552,1552
1531,1513,Ron Burkle,Burkle,ron-burkle,ron-burkle,1400.0,,,False,"Founder, The Yucaipa Companies, LLC",,,,71,"supermarkets, investments",Finance & Investments,M,United States,1708230002206,//specials-images.forbesimg.com/imageserve/55fab50ee4b0ffa7afe4aef8/416x416.jpg?background=000000&cropX1=127&cropX2=744&cropY1=60&cropY2=677,0.0,2950.914,1076,1076
1532,1513,Saket Burman,Burman,saket-burman,no-pic,1400.0,,,,,,,,46,consumer goods,Food & Beverage,M,United Kingdom,1708230002206,//specials-images.forbesimg.com/imageserve/58a0dd82a7ea431f32195ac2/416x416.jpg?background=000000&cropX1=114&cropX2=674&cropY1=50&cropY2=611,0.0,1519.218,1923,1923
1533,1513,Steve Case,Case,steve-case,steve-case,1400.0,,,,,,VA,Virginia,65,AOL,Technology,M,United States,1708230002206,//specials-images.forbesimg.com/imageserve/5a908ff631358e79a28a1f18/416x416.jpg?background=000000&cropX1=26&cropX2=2250&cropY1=77&cropY2=2300,0.0,1484.776,1964,1964
1534,1513,Binod Chaudhary,Chaudhary,binod-chaudhary,binod-chaudhary,1400.0,,,,,,,,68,diversified,Diversified,M,Nepal,1708230002206,//specials-images.forbesimg.com/imageserve/5e76fc47c7b02d000666d3f6/416x416.jpg?background=000000&cropX1=1134&cropX2=4052&cropY1=350&cropY2=3265,0.0,1834.631,1654,1654
1535,1513,Vivien Chen,Chen,vivien-chen,vivien-chen,1400.0,,,,,,,,65,real estate,Real Estate,F,Hong Kong,1614191771421,https://specials-images.forbesimg.com/imageserve/603533f0bfcb225ca6e3eeaf/416x416.jpg?background=000000&cropX1=195&cropX2=1114&cropY1=76&cropY2=994,,,,
1536,1513,"Robert Coyiuto, Jr.",Coyiuto,robert-coyiuto-jr,robert-coyiuto-jr,1400.0,,,,,,,,71,power,Energy,M,Philippines,1600180487378,//specials-images.forbesimg.com/imageserve/5d8a449f18444200084e60f1/416x416.jpg?background=000000&cropX1=149&cropX2=781&cropY1=0&cropY2=633,,,,
1537,1513,Deng Yingzhong,Deng,deng-yingzhong,no-pic,1400.0,,,,,,,,73,papers,Manufacturing,M,China,1604523226531,,,,,
1538,1513,Norbert Dentressangle,Dentressangle,norbert-dentressangle,norbert-dentressangle,1400.0,,,,,,,,69,"transport, logistics",Logistics,M,France,1708230002206,//specials-images.forbesimg.com/imageserve/5a7df3f94bbe6f2652f520e6/416x416.jpg?background=000000&cropX1=0&cropX2=899&cropY1=276&cropY2=1175,0.0,1682.107,1773,1773
1539,1513,Bharat Desai,Desai,bharat-desai,bharat-desai,1400.0,,,False,"Chairman and Co-founder, Syntel Inc.",,FL,Florida,71,IT consulting,Technology,M,United States,1708230002206,//specials-images.forbesimg.com/imageserve/73371aed5d8a47d09f73069801fb7c45/416x416.jpg?background=000000&cropX1=206&cropX2=522&cropY1=60&cropY2=375,0.0,1492.3,1960,1960
1540,1513,Beda Diethelm,Diethelm,beda-diethelm,no-pic,1400.0,,,,,,,,83,hearing aids,Healthcare,M,Switzerland,1708230002206,,0.0,2625.461,1209,1209
1541,1513,Isabel dos Santos,dos Santos,isabel-dos-santos,isabel-dos-santos,1400.0,,,,,,,,50,investments,Finance & Investments,F,Angola,1657283260231,//specials-images.forbesimg.com/imageserve/5e73ced907adf00006db9416/416x416.jpg?background=000000&cropX1=447&cropX2=3981&cropY1=8&cropY2=3539,,,,
1542,1513,James Duff,Duff,james-duff,no-pic,1400.0,,,,,,MS,Mississippi,62,"tires, diversified",Diversified,M,United States,1708230002206,//specials-images.forbesimg.com/imageserve/5af9d22331358e612fb8f357/416x416.jpg?background=000000&cropX1=2&cropX2=999&cropY1=82&cropY2=1079,0.0,2999.7,1056,1056
1543,1513,Thomas Duff,Duff,thomas-duff,no-pic,1400.0,,,,,,MS,Mississippi,67,"tires, diversified",Diversified,M,United States,1708230002206,//specials-images.forbesimg.com/imageserve/5af9d1bba7ea436b547d3893/416x416.jpg?background=000000&cropX1=20&cropX2=961&cropY1=117&cropY2=1058,0.0,2999.7,1056,1057
1544,1513,Gary Fegel,Fegel,gary-fegel,gary-fegel,1400.0,,,,,,,,50,"commodities, investments",Metals & Mining,M,Switzerland,1708230002206,https://specials-images.forbesimg.com/imageserve/64245c0926c40785bd66de23/416x416.jpg?background=000000&cropX1=0&cropX2=1504&cropY1=48&cropY2=1552,0.0,1615.8,1828,1828
1545,1513,Kathy Fields,Fields,kathy-fields,kathy-fields,1400.0,,,,,,CA,California,65,skin care,Fashion & Retail,F,United States,1586220774645,//specials-images.forbesimg.com/imageserve/5bbbc6494bbe6f67d2e8d8eb/416x416.jpg?background=000000&cropX1=36&cropX2=2637&cropY1=158&cropY2=2760,,,,
1546,1513,Paul Foster,Foster,paul-foster,paul-foster,1400.0,,,False,"Chairman, Western Refining",,TX,Texas,66,oil refining,Energy,M,United States,1708230002206,//specials-images.forbesimg.com/imageserve/5a84c3ff31358e4955ad7cdd/416x416.jpg?background=000000&cropX1=0&cropX2=576&cropY1=23&cropY2=599,0.0,2294.929,1362,1362
1547,1513,Luis Frias,Frias,luiz-frias,no-pic,1400.0,,,,,,,,60,mobile payments,Technology,M,Brazil,1708230002206,//specials-images.forbesimg.com/imageserve/5c6ccc5131358e1c187f1109/416x416.jpg?background=000000&cropX1=69&cropX2=335&cropY1=0&cropY2=266,0.0,2141.965,1445,1445
1548,1513,Fu Kwan,Fu,fu-kwan,fu-kwan,1400.0,,,,,,,,66,"real estate, diversified",Diversified,M,China,1586220774705,https://specials-images.forbesimg.com/imageserve/5c6eede131358e35dd26c2f4/416x416.jpg?background=000000&cropX1=488&cropX2=1583&cropY1=489&cropY2=1584,,,,
1549,1513,Dennis Gillings,Gillings,dennis-gillings,no-pic,1400.0,,,,,,NC,North Carolina,79,drug testing,Healthcare,M,United Kingdom,1708230002206,,0.0,2288.673,1364,1364
1550,1513,Serge Godin,Godin,serge-godin,serge-godin,1400.0,,,False,"Chairman and CEO, CGI Group",,,,74,information technology,Technology,M,Canada,1708230002206,//specials-images.forbesimg.com/imageserve/5e7449c710380d0006bdad6d/416x416.jpg?background=000000&cropX1=1360&cropX2=5075&cropY1=0&cropY2=3712,0.0,3189.11,989,989
1551,1513,Sanjiv Goenka,Goenka,sanjiv-goenka,sanjiv-goenka,1400.0,,,,,,,,63,diversified,Diversified,M,India,1708230002206,//specials-images.forbesimg.com/imageserve/5d9f6b4867dd830006a32602/416x416.jpg?background=000000&cropX1=202&cropX2=1568&cropY1=3&cropY2=1368,0.0,3563.294,856,856
1552,1513,Sue Gross,Gross,sue-gross,no-pic-female,1400.0,,,,,,CA,California,74,investments,Finance & Investments,F,United States,1708230002206,//specials-images.forbesimg.com/imageserve/5bb38c964bbe6f67d2e84e56/416x416.jpg?background=000000&cropX1=0&cropX2=2751&cropY1=212&cropY2=2965,0.0,1554.923,1887,1887
1553,1513,Maggie Hardy Knox,Hardy Knox,maggie-hardy,no-pic-female,1400.0,,,,,,PA,Pennsylvania,58,building materials,Service,F,United States,1708230002206,https://specials-images.forbesimg.com/imageserve/64c2fdab2489fce18d16a801/416x416.jpg?background=000000&cropX1=3&cropX2=1080&cropY1=0&cropY2=1077,0.0,4148.457,727,727
1554,1513,David Hindawi,Hindawi,david-hindawi,no-pic,1400.0,,,False,"Executive Chairman, Tanium",,CA,California,79,software,Technology,M,United States,1708230002206,https://specials-images.forbesimg.com/imageserve/642c30f7393370ffbfe1c15d/416x416.jpg?background=000000&cropX1=185&cropX2=846&cropY1=50&cropY2=712,0.0,1102.9,2413,2413
1555,1513,Hu Kaijun,Hu,hu-kaijun,no-pic,1400.0,,,,,,,,62,pharmaceuticals,Healthcare,M,China,1708230002206,,0.0,2507.573,1264,1264
1556,1513,W. Herbert Hunt,Hunt,w-herbert-hunt,w-herbert-hunt,1400.0,,,,,,TX,Texas,94,oil,Energy,M,United States,1708230002206,//specials-images.forbesimg.com/imageserve/8fb2161d3cd11b07d39227faf600d16f/416x416.jpg?background=000000&cropX1=200&cropX2=638&cropY1=11&cropY2=449,0.0,4642.135,631,631
1557,1513,Hal Jackman,Jackman,hal-jackman,hal-jackman,1400.0,,,,,,,,91,"insurance, investments",Finance & Investments,M,Canada,1708230002206,//specials-images.forbesimg.com/imageserve/56c65371e4b062f6b59a0fb1/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=3&cropY2=746,0.0,1888.567,1616,1616
1558,1513,Hamilton James,James,hamilton-james,hamilton-james,1400.0,,,,,,NY,New York,72,investments,Finance & Investments,M,United States,1708230002206,https://specials-images.forbesimg.com/imageserve/614b5aeff199e384eaf46262/416x416.jpg?background=000000&cropX1=640&cropX2=3052&cropY1=0&cropY2=2410,0.0,4179.585,721,721
1559,1513,George Joseph,Joseph,george-joseph,george-joseph,1400.0,,,,,,CA,California,102,insurance,Finance & Investments,M,United States,1708230002206,//specials-images.forbesimg.com/imageserve/f8b168c4a7bfccd92602385364f691b7/416x416.jpg?background=000000&cropX1=106&cropX2=641&cropY1=68&cropY2=603,0.0,1714.677,1754,1754
1560,1513,Scott Kapnick,Kapnick,scott-kapnick,no-pic,1400.0,,,,,,FL,Florida,65,private equity,Finance & Investments,M,United States,1708230002206,//specials-images.forbesimg.com/imageserve/5e14f22a888ec00006906b07/416x416.jpg?background=000000&cropX1=119&cropX2=1141&cropY1=239&cropY2=1263,0.0,1870.0,1632,1632
1561,1513,Osman Kibar,Kibar,osman-kibar,osman-kibar,1400.0,,,False,"Founder, CEO, Samumed",,CA,California,52,biotech,Healthcare,M,United States,1708230002206,http://specials-images.forbesimg.com/imageserve/5706d043e4b018cf494e5f3e/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=74&cropY2=816,0.0,1710.331,1755,1755
1562,1513,Suna Kirac,Kirac,suna-kirac,suna-kirac,1400.0,,,,,,,,82,diversified,Diversified,F,Turkey,1600182237695,//specials-images.forbesimg.com/imageserve/fe7bd4a88f7182c8343ea40c37bb3711/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=79&cropY2=823,,,,
1563,1513,Leo Koguan,Koguan,leo-koguan,no-pic,1400.0,,,,,,TX,Texas,69,IT provider,Technology,M,United States,1708230002206,https://specials-images.forbesimg.com/imageserve/631761a4d1aaf7cc2fb3ab77/416x416.jpg?background=000000&cropX1=0&cropX2=2041&cropY1=300&cropY2=2340,0.0,6284.68,436,436
1564,1513,Pyotr Kondrashev,Kondrashev,pyotr-kondrashev,pyotr-kondrashev,1400.0,,,,,,,,74,investments,Manufacturing,M,Russia,1708230002206,//specials-images.forbesimg.com/imageserve/58a26ad4a7ea431f3219745b/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=48&cropY2=792,0.0,1374.152,2095,2095
1565,1513,Philippe Laffont,Laffont,philippe-laffont,no-pic,1400.0,,,False,"Founder, Coatue Management",,NY,New York,56,hedge fund,Finance & Investments,M,United States,1708230002206,//specials-images.forbesimg.com/imageserve/5ac9597e31358e4112b7204d/416x416.jpg?background=000000&cropX1=369&cropX2=2949&cropY1=200&cropY2=2780,0.0,6134.5,456,456
1566,1513,Manuel Lao Hernandez,Lao Hernandez,manuel-lao-hernandez,no-pic,1400.0,,,,,,,,79,casinos,Gambling & Casinos,M,Spain,1708230002206,//specials-images.forbesimg.com/imageserve/5e5d77047a0098000734b918/416x416.jpg?background=000000&cropX1=124&cropX2=1175&cropY1=61&cropY2=1112,0.0,1306.932,2172,2172
1567,1513,Louis Le Duff,Le Duff,louis-le-duff,louis-le-duff,1400.0,,,,,,,,77,bakeries,Food & Beverage,M,France,1708230002206,//specials-images.forbesimg.com/imageserve/56c7b8d6e4b062f6b59a23be/416x416.jpg?background=000000&cropX1=0&cropX2=741&cropY1=82&cropY2=823,0.0,1973.628,1565,1565
1568,1513,Lee Ho-jin,Lee,lee-ho-jin,lee-ho-jin,1400.0,,,False,Taekwang Industrial,,,,61,diversified,Diversified,M,South Korea,1708230002206,https://specials-images.forbesimg.com/imageserve/60b126a3557d0924ae564f27/416x416.jpg?background=000000&cropX1=95&cropX2=733&cropY1=87&cropY2=725,0.0,1467.914,1987,1987
1569,1513,Lei Jufang,Lei,lei-jufang,lei-jufang,1400.0,,,,,,,,71,pharmaceuticals,Healthcare,F,China,1708230002206,https://specials-images.forbesimg.com/imageserve/603e8f5d4a2df75cef4fb25a/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,0.0,1396.675,2065,2065
1570,1513,Theodore Leonsis,Leonsis,theodore-leonsis,no-pic,1400.0,,,,,,MD,Maryland,68,sports teams,Sports,M,United States,1708230002206,//specials-images.forbesimg.com/imageserve/5c817682a7ea434b351c0059/416x416.jpg?background=000000&cropX1=0&cropX2=1728&cropY1=196&cropY2=1925,0.0,2783.939,1137,1137
1571,1513,Li Chunan,Li,li-chunan,no-pic,1400.0,,,,,,,,55,renewable energy,Manufacturing,M,China,1708230002206,,0.0,3877.7,778,778
1572,1513,K.C. Liu,Liu,kc-liu,no-pic,1400.0,,,,,,,,69,manufacturing,Technology,M,Taiwan,1708230002206,https://specials-images.forbesimg.com/imageserve/643ffd38c3782c135b1e5605/416x416.jpg?background=000000&cropX1=0&cropX2=395&cropY1=0&cropY2=395,0.0,1659.95,1799,1799
1573,1513,Anatoly Lomakin,Lomakin,anatoly-lomakin,anatoly-lomakin,1400.0,,,,,,,,71,investments,Metals & Mining,M,Russia,1708230002206,//specials-images.forbesimg.com/imageserve/591833ed1fba28af6faa0f802f51940a/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=50&cropY2=791,0.0,1397.0,2063,2063
1574,1513,Billy Joe (Red) McCombs,McCombs,billy-joe-red-mccombs,billy-joe-red-mccombs,1400.0,,,,,,TX,Texas,96,"real estate, oil, cars, sports",Diversified,M,United States,1617670341262,//specials-images.forbesimg.com/imageserve/c1df391b52ec95ff9604ca40b9ed0222/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=21&cropY2=765,,,,
1575,1513,Willy Michel,Michel,willy-michel,willy-michel,1400.0,,,,,,,,77,medical devices,Healthcare,M,Switzerland,1708230002206,//specials-images.forbesimg.com/imageserve/5c723cfa4bbe6f51818aba88/416x416.jpg?background=000000&cropX1=42&cropX2=3300&cropY1=431&cropY2=3688,0.0,4315.197,688,688
1576,1513,Massimo Moratti,Moratti,massimo-moratti,massimo-moratti,1400.0,,,,,,,,78,oil refinery,Energy,M,Italy,1708230002206,//specials-images.forbesimg.com/imageserve/5e76d7cfc7b02d000666d32d/416x416.jpg?background=000000&cropX1=47&cropX2=1761&cropY1=47&cropY2=1761,0.0,1716.1,1750,1750
1577,1513,Toshio Motoya,Motoya,toshio-motoya,no-pic,1400.0,,,,,,,,80,hotels,Service,M,Japan,1588016545564,//specials-images.forbesimg.com/imageserve/5e76e601d8e1ae0007b726f9/416x416.jpg?background=000000&cropX1=183&cropX2=2744&cropY1=153&cropY2=2714,,,,
1578,1513,Patrice Motsepe,Motsepe,patrice-motsepe,patrice-motsepe,1400.0,,,,,,,,62,mining,Metals & Mining,M,South Africa,1708230002206,//specials-images.forbesimg.com/imageserve/5e77ad2cd8e1ae0007b73263/416x416.jpg?background=000000&cropX1=1014&cropX2=3703&cropY1=21&cropY2=2710,0.0,2597.864,1224,1224
1579,1513,Eugene Murtagh,Murtagh,eugene-murtagh,no-pic,1400.0,,,,,,,,81,building materials,Manufacturing,M,Ireland,1708230002206,,-1.194,2542.918,1247,1247
1580,1513,Marius Nacht,Nacht,marius-nacht,marius-nacht,1400.0,,,,,,,,58,software,Technology,M,Israel,1708230002206,//specials-images.forbesimg.com/imageserve/5c70c6f94bbe6f79c5474094/416x416.jpg?background=000000&cropX1=0&cropX2=1275&cropY1=180&cropY2=1456,0.001,1410.053,2048,2048
1581,1513,Nandan Nilekani,Nilekani,nandan-nilekani,nandan-nilekani,1400.0,,,,,,,,68,software services,Technology,M,India,1708230002206,https://specials-images.forbesimg.com/imageserve/65256c6b8711a4ee82415ae8/416x416.jpg?background=000000&cropX1=827&cropX2=3251&cropY1=0&cropY2=2426,0.0,3186.524,990,990
1582,1513,Eren Ozmen,Ozmen,eren-ozmen,eren-ozmen,1400.0,,,,,,NV,Nevada,65,aerospace,Manufacturing,F,United States,1708230002206,https://specials-images.forbesimg.com/imageserve/60aed2cd5eb4550111f94d8c/416x416.jpg?background=000000&cropX1=2&cropX2=1080&cropY1=0&cropY2=1078,0.0,3408.841,903,903
